Autoroute entrée	Péage entrée	Ville entrée	Autoroute sortie	Péage sortie	Ville sortie	Classe 1	Classe 2	Classe 3	Classe 4	Classe 5
A40	11	ELOISE / ANNECY	A19	6	AUXY	48,00	75,00	119,00	160,70	28,40
A40	11	ELOISE / ANNECY	A85	11	BLERE	78,00	120,90	192,60	256,10	44,70
A40	11	ELOISE / ANNECY	A10	17	BLOIS	68,10	105,20	168,10	225,20	38,90
A40	11	ELOISE / ANNECY	A71	7	BOURGES	74,60	115,80	185,00	246,60	42,80
A40	11	ELOISE / ANNECY	A10	18	CHATEAU-RENAULT	71,00	109,40	173,60	233,60	40,90
A40	11	ELOISE / ANNECY	A19	7	ESCRENNES	51,70	81,30	130,40	174,40	30,50
A40	11	ELOISE / ANNECY	A85	10	ESVRES	79,30	123,20	196,30	260,30	45,50
A40	11	ELOISE / ANNECY	A19	5	FONTENAY SUR LOING	44,60	68,80	107,50	147,10	26,30
A40	11	ELOISE / ANNECY	A19	-	GONDREVILLE LA FRANCHE NORD	46,00	71,50	111,20	150,80	26,80
A40	11	ELOISE / ANNECY	A19	-	GONDREVILLE LA FRANCHE SUD	50,30	77,90	121,50	164,80	29,40
A40	11	ELOISE / ANNECY	A10	12	JANVILLE (ALLAINES)	62,30	96,30	153,50	207,00	35,60
A40	11	ELOISE / ANNECY	A71	3	LAMOTTE BEUVRON	66,80	103,00	164,50	221,10	38,30
A40	11	ELOISE / ANNECY	A10	16	MER	66,70	102,10	162,70	218,60	38,10
A40	11	ELOISE / ANNECY	A10	15	MEUNG	64,60	99,40	157,50	212,70	36,80
A40	11	ELOISE / ANNECY	A71	2	OLIVET	63,40	97,80	156,00	209,10	36,30
A40	11	ELOISE / ANNECY	A71	1	ORLEANS CENTRE	62,70	96,90	154,20	206,70	35,70
A40	11	ELOISE / ANNECY	A10	14	ORLEANS NORD	61,90	95,50	152,20	205,00	35,30
A40	11	ELOISE / ANNECY	A10	-	PARIS (LA FOLIE BESSIN)	70,50	107,30	173,50	232,90	40,20
A40	11	ELOISE / ANNECY	A85	14	ROMORANTIN	72,30	112,10	177,80	238,80	41,20
A40	11	ELOISE / ANNECY	A85	12	SAINT AIGNAN SUR CHER	75,00	116,40	184,50	248,40	42,80
A40	11	ELOISE / ANNECY	A19	4	SAINT HILAIRE LES ANDRESIS	40,00	63,00	98,30	135,80	24,20
A40	11	ELOISE / ANNECY	A71	4	SALBRIS	68,40	106,00	168,80	227,40	39,10
A40	11	ELOISE / ANNECY	A19	3	SAVIGNY SUR CLAIRIS	39,10	61,50	95,80	132,60	23,80
A40	11	ELOISE / ANNECY	A85	13	SELLES SUR CHER	74,10	114,80	181,90	244,50	42,20
A40	11	ELOISE / ANNECY	A10	-	TOURS CENTRE (MONNAIE)	75,20	115,40	182,60	245,70	43,30
A40	11	ELOISE / ANNECY	A85	-	VEIGNE	80,70	125,60	200,40	266,20	46,30
A40	11	ELOISE / ANNECY	A71	6	VIERZON EST	71,30	109,70	176,20	235,40	40,90
A40	11	ELOISE / ANNECY	A71	5	VIERZON NORD	70,50	109,00	175,50	234,90	40,30
A4	23	EPERNAY	A10	11	ALLAINVILLE	48,50	73,20	120,70	155,90	26,40
A4	23	EPERNAY	A10	13	ARTENAY	44,40	66,40	109,20	143,10	23,90
A4	23	EPERNAY	A19	6	AUXY	31,20	47,00	77,20	100,20	17,50
A4	23	EPERNAY	A85	11	BLERE	61,20	92,90	150,80	195,60	33,80
A4	23	EPERNAY	A10	17	BLOIS	51,30	77,20	126,30	164,70	28,00
A4	23	EPERNAY	A71	7	BOURGES	57,80	87,80	143,20	186,10	31,90
A4	23	EPERNAY	A10	18	CHATEAU-RENAULT	54,20	81,40	131,80	173,10	30,00
A4	23	EPERNAY	A19	7	ESCRENNES	34,90	53,30	88,60	113,90	19,60
A4	23	EPERNAY	A85	10	ESVRES	62,50	95,20	154,50	199,80	34,60
A4	23	EPERNAY	A19	5	FONTENAY SUR LOING	27,80	40,80	65,70	86,60	15,40
A4	23	EPERNAY	A19	-	GONDREVILLE LA FRANCHE NORD	29,20	43,50	69,40	90,30	15,90
A4	23	EPERNAY	A19	-	GONDREVILLE LA FRANCHE SUD	33,50	49,90	79,70	104,30	18,50
A4	23	EPERNAY	A10	12	JANVILLE (ALLAINES)	45,50	68,30	111,70	146,50	24,70
A4	23	EPERNAY	A71	3	LAMOTTE BEUVRON	50,00	75,00	122,70	160,60	27,40
A4	23	EPERNAY	A10	16	MER	49,90	74,10	120,90	158,10	27,20
A4	23	EPERNAY	A10	15	MEUNG	47,80	71,40	115,70	152,20	25,90
A4	23	EPERNAY	A71	2	OLIVET	46,60	69,80	114,20	148,60	25,40
A4	23	EPERNAY	A71	1	ORLEANS CENTRE	45,90	68,90	112,40	146,20	24,80
A4	23	EPERNAY	A10	14	ORLEANS NORD	45,10	67,50	110,40	144,50	24,40
A4	23	EPERNAY	A10	-	PARIS (LA FOLIE BESSIN)	53,70	79,30	131,70	172,40	29,30
A4	23	EPERNAY	A85	14	ROMORANTIN	55,50	84,10	136,00	178,30	30,30
A4	23	EPERNAY	A85	12	SAINT AIGNAN SUR CHER	58,20	88,40	142,70	187,90	31,90
A4	23	EPERNAY	A19	4	SAINT HILAIRE LES ANDRESIS	23,20	35,00	56,50	75,30	13,30
A4	23	EPERNAY	A71	4	SALBRIS	51,60	78,00	127,00	166,90	28,20
A4	23	EPERNAY	A19	3	SAVIGNY SUR CLAIRIS	22,30	33,50	54,00	72,10	12,90
A4	23	EPERNAY	A85	13	SELLES SUR CHER	57,30	86,80	140,10	184,00	31,30
A4	23	EPERNAY	A10	-	TOURS CENTRE (MONNAIE)	58,40	87,40	140,80	185,20	32,40
A4	23	EPERNAY	A85	-	VEIGNE	63,90	97,60	158,60	205,70	35,40
A4	23	EPERNAY	A71	6	VIERZON EST	54,50	81,70	134,40	174,90	30,00
A4	23	EPERNAY	A71	5	VIERZON NORD	53,70	81,00	133,70	174,40	29,40
A19	7	ESCRENNES	A10	11	ALLAINVILLE	10,80	16,60	26,30	33,00	5,60
A19	7	ESCRENNES	A42	8	AMBERIEU EN BUGEY	43,60	67,90	109,60	145,60	25,50
A19	7	ESCRENNES	A39	7.1	ARLAY	38,10	60,00	98,80	129,70	21,90
A19	7	ESCRENNES	A10	13	ARTENAY	6,70	9,80	14,80	20,20	3,10
A19	7	ESCRENNES	A6	19	AUXERRE NORD	17,20	26,70	45,40	56,40	9,20
A19	7	ESCRENNES	A6	20	AUXERRE SUD	17,20	26,70	45,40	56,40	9,20
A19	7	ESCRENNES	A19	6	AUXY	3,00	4,20	7,20	9,10	1,50
A19	7	ESCRENNES	A6	22	AVALLON	21,00	33,00	55,80	71,30	12,00
A19	7	ESCRENNES	A42	6	BALAN	44,50	69,80	112,30	148,70	26,10
A19	7	ESCRENNES	A4	-	BARRIERE DE MONTREUIL AUX LIONS	44,90	67,70	109,70	142,40	25,60
A19	7	ESCRENNES	A36	5	BAUME-LES-DAMES	41,10	64,60	104,80	139,30	24,10
A19	7	ESCRENNES	A4	-	BEAUMONT	45,10	69,10	112,30	145,50	25,30
A19	7	ESCRENNES	A6	24	BEAUNE NORD	29,10	45,80	75,50	97,60	16,80
A19	7	ESCRENNES	A6	24.1	BEAUNE SUD	30,30	47,40	78,00	101,50	17,40
A19	7	ESCRENNES	A39	10	BEAUPONT	41,30	65,00	106,30	140,60	24,30
A19	7	ESCRENNES	A39	8	BEAUREPAIRE	39,30	61,70	100,80	133,90	22,60
A19	7	ESCRENNES	A40	10	BELLEGARDE	50,30	79,00	127,10	169,70	29,50
A19	7	ESCRENNES	A6	30	BELLEVILLE SUR SAONE	39,40	61,60	99,50	131,60	22,60
A19	7	ESCRENNES	A391	-	BERSAILLIN	37,90	58,70	97,40	128,10	21,80
A19	7	ESCRENNES	A36	4.1	BESANCON EST	38,40	61,10	99,70	132,30	22,40
A19	7	ESCRENNES	A36	4	BESANCON NORD	38,40	60,00	98,10	129,50	22,00
A19	7	ESCRENNES	A36	3	BESANCON OUEST	38,40	59,50	97,60	128,40	21,90
A19	7	ESCRENNES	A42	-	BEYNOST	46,90	73,70	118,10	157,30	27,80
A19	7	ESCRENNES	A6	23	BIERRE-LES-SEMUR	23,10	35,50	60,10	77,30	13,00
A19	7	ESCRENNES	A85	11	BLERE	23,50	36,30	56,40	72,70	13,00
A19	7	ESCRENNES	A10	17	BLOIS	13,60	20,60	31,90	41,80	7,20
A19	7	ESCRENNES	A40	5	BOURG NORD	39,60	62,10	99,70	132,30	23,00
A19	7	ESCRENNES	A40	7	BOURG SUD	40,80	64,30	103,70	137,20	24,30
A19	7	ESCRENNES	A71	7	BOURGES	20,10	31,20	48,80	63,20	11,10
A19	7	ESCRENNES	A31	9	BULGNEVILLE	33,30	51,90	84,40	111,70	18,90
A19	7	ESCRENNES	A6	25	CHALON NORD	32,70	51,30	82,70	108,50	18,60
A19	7	ESCRENNES	A6	26	CHALON SUD	32,70	51,30	82,70	108,50	18,60
A19	7	ESCRENNES	A4	27	CHALONS - LA VEUVE	31,40	48,90	82,20	104,20	18,00
A19	7	ESCRENNES	A26	22	CHARMONT	24,10	37,60	62,80	81,00	13,50
A19	7	ESCRENNES	A10	18	CHATEAU-RENAULT	16,50	24,80	37,40	50,20	9,20
A19	7	ESCRENNES	A4	20	CHATEAU-THIERRY	40,30	61,20	100,00	131,00	22,90
A19	7	ESCRENNES	A31	10	CHATENOIS	33,70	52,60	86,00	113,60	19,50
A19	7	ESCRENNES	A5	16	CHATILLON-LABORDE	20,20	31,60	52,80	67,20	11,40
A19	7	ESCRENNES	A5	24	CHAUMONT-SEMOUTIERS	26,50	41,30	68,80	89,50	14,90
A19	7	ESCRENNES	A39	6	CHOISEY	34,80	54,50	89,20	117,40	20,00
A19	7	ESCRENNES	A71	-	CLERMONT	38,50	58,50	93,40	125,40	21,60
A19	7	ESCRENNES	A4	29.1	CLERMONT EN ARGONNE	35,50	55,30	90,40	116,70	20,50
A19	7	ESCRENNES	A31	11	COLOMBEY-LES-BELLES	36,40	56,40	92,10	122,70	20,60
A19	7	ESCRENNES	A71	12.1	COMBRONDE	33,60	51,30	81,30	108,40	18,90
A19	7	ESCRENNES	A6	17	COURTENAY	12,80	20,00	35,00	42,20	6,80
A19	7	ESCRENNES	A39	-	CRIMOLOIS	33,60	52,30	86,50	112,60	19,50
A19	7	ESCRENNES	A79	-	DEUX-CHAISES	30,10	46,70	73,70	98,20	17,00
A19	7	ESCRENNES	A311	-	DIJON SUD	32,90	51,70	84,00	110,10	18,70
A19	7	ESCRENNES	A31	4	DIJON-ARC SUR TILLE	34,40	54,00	87,70	115,10	19,80
A19	7	ESCRENNES	A36	2	DOLE	34,80	54,50	89,20	117,40	20,00
A19	7	ESCRENNES	A4	21	DORMANS	37,70	57,70	94,60	122,70	21,60
A19	7	ESCRENNES	A89	22	EGLETONS	47,30	72,70	111,10	151,30	27,20
A19	7	ESCRENNES	A40	11	ELOISE / ANNECY	51,70	81,30	130,40	174,40	30,50
A19	7	ESCRENNES	A4	23	EPERNAY	34,90	53,30	88,60	113,90	19,60
A19	7	ESCRENNES	A85	10	ESVRES	24,80	38,60	60,10	76,90	13,80
A19	7	ESCRENNES	A40	2	FEILLENS	37,00	58,60	95,10	125,80	21,70
A19	7	ESCRENNES	A6	-	FLEURY-EN-BIERE	18,80	29,60	49,40	62,00	10,40
A19	7	ESCRENNES	A6	15	FONTAINEBLEAU	16,30	25,30	43,50	53,10	8,80
A19	7	ESCRENNES	A19	5	FONTENAY SUR LOING	6,10	9,30	18,10	20,30	3,30
A19	7	ESCRENNES	A71	9	FORET DE TRONCAIS	26,10	40,60	62,90	82,50	14,80
A19	7	ESCRENNES	A5	17	FORGES	17,90	27,50	46,60	58,80	9,50
A19	7	ESCRENNES	A4	32	FRESNES EN WOEVRE	40,00	62,40	101,70	131,40	22,90
A19	7	ESCRENNES	A719	-	GANNAT	33,30	51,20	80,30	107,70	18,80
A19	7	ESCRENNES	A36	2.1	GENDREY	35,90	56,40	92,60	122,40	20,90
A19	7	ESCRENNES	A71	14	GERZAT	35,00	54,20	84,40	111,80	20,00
A19	7	ESCRENNES	A19	-	GONDREVILLE LA FRANCHE NORD	4,90	7,80	14,20	18,70	2,30
A19	7	ESCRENNES	A19	-	GONDREVILLE LA FRANCHE SUD	9,20	14,20	24,50	32,70	4,90
A19	7	ESCRENNES	A404	-	GROISSIAT	47,30	74,30	120,10	159,90	28,00
A19	7	ESCRENNES	A31	-	GYE	38,60	59,40	96,20	128,00	21,80
A19	7	ESCRENNES	A10	12	JANVILLE (ALLAINES)	7,80	11,70	17,30	23,60	3,90
A19	7	ESCRENNES	A4	33	JARNY	41,60	65,10	104,40	133,30	24,00
A19	7	ESCRENNES	A6	18	JOIGNY	14,40	22,30	38,40	47,00	7,70
A19	7	ESCRENNES	A36	6	L'ISLE-SUR-LE-DOUBS	42,60	66,70	108,20	143,70	24,80
A19	7	ESCRENNES	A432	-	LA BOISSE	48,40	75,90	122,10	162,70	28,60
A19	7	ESCRENNES	A42	5.1	LA BOISSE - MONTLUEL	46,10	71,90	113,40	150,50	27,10
A19	7	ESCRENNES	A432	-	LA COTIERE	46,80	73,00	117,50	154,70	27,70
A19	7	ESCRENNES	A404	9	LA CROIX-CHALON	45,60	71,70	115,90	154,40	26,90
A19	7	ESCRENNES	A71	3	LAMOTTE BEUVRON	12,30	18,40	28,30	37,70	6,60
A19	7	ESCRENNES	A31	7	LANGRES NORD	28,50	43,90	71,60	94,40	16,10
A19	7	ESCRENNES	A31	6	LANGRES SUD	29,30	45,30	74,20	97,00	16,80
A19	7	ESCRENNES	A39	9	LE MIROIR	40,30	63,10	103,30	136,20	23,50
A19	7	ESCRENNES	A5	-	LES EPRUNES	21,20	33,70	56,50	72,80	12,20
A19	7	ESCRENNES	A6	28	MACON NORD	36,90	57,90	93,20	123,00	21,30
A19	7	ESCRENNES	A6	29	MACON SUD	37,80	59,30	95,50	126,10	21,80
A19	7	ESCRENNES	A5	22	MAGNANT	23,30	36,10	60,00	78,00	13,00
A19	7	ESCRENNES	A89	27	MANZAT	34,90	54,40	84,30	112,30	20,00
A19	7	ESCRENNES	A5	18	MAROLLES-SUR-SEINE	17,90	27,50	46,60	58,80	9,50
A19	7	ESCRENNES	A10	16	MER	12,20	17,50	26,50	35,20	6,40
A19	7	ESCRENNES	A10	15	MEUNG	10,10	14,80	21,30	29,30	5,10
A19	7	ESCRENNES	A26	18	MONT CHOISY	29,50	46,10	77,30	99,30	17,00
A19	7	ESCRENNES	A31	8	MONTIGNY-LE-ROI	30,20	46,40	76,50	100,90	17,20
A19	7	ESCRENNES	A71	10	MONTLUCON	28,40	44,20	68,60	91,20	16,00
A19	7	ESCRENNES	A71	11	MONTMARAULT	29,70	46,20	72,90	97,00	16,70
A19	7	ESCRENNES	A4	19	MONTREUIL AUX LIONS	42,80	64,50	104,60	134,40	24,10
A19	7	ESCRENNES	A6	16	NEMOURS	16,30	25,30	43,50	53,10	8,80
A19	7	ESCRENNES	A6	21	NITRY	19,20	30,00	50,40	64,50	10,60
A19	7	ESCRENNES	A31	1	NUITS-SAINT-GEORGES	31,20	48,90	80,50	105,10	17,90
A19	7	ESCRENNES	A71	2	OLIVET	8,90	13,20	19,80	25,70	4,60
A19	7	ESCRENNES	A71	1	ORLEANS CENTRE	8,20	12,30	18,00	23,30	4,00
A19	7	ESCRENNES	A10	14	ORLEANS NORD	7,40	10,90	16,00	21,60	3,60
A19	7	ESCRENNES	A26	-	ORMES	36,30	55,60	91,40	117,80	20,10
A19	7	ESCRENNES	A10	-	PARIS (LA FOLIE BESSIN)	16,00	22,70	37,30	49,50	8,50
A19	7	ESCRENNES	A42	7	PEROUGES	44,50	69,80	112,30	148,70	26,10
A19	7	ESCRENNES	A42	9	PONT D'AIN	42,10	66,50	108,10	142,80	24,90
A19	7	ESCRENNES	A6	-	POUILLY-EN-AUXOIS	26,60	41,60	68,50	89,90	14,90
A19	7	ESCRENNES	A4	-	REIMS - TAISSY	35,20	53,80	89,60	115,50	19,70
A19	7	ESCRENNES	A4	22	REIMS - TINQUEUX	36,80	56,30	92,00	119,80	20,70
A19	7	ESCRENNES	A40	3	REPLONGES	37,00	58,60	95,10	125,80	21,70
A19	7	ESCRENNES	A71	13	RIOM	34,80	54,10	84,10	111,60	19,80
A19	7	ESCRENNES	A31	8.1	ROBECOURT	31,80	49,80	81,10	107,10	18,20
A19	7	ESCRENNES	A85	14	ROMORANTIN	17,80	27,50	41,60	55,40	9,50
A19	7	ESCRENNES	A85	12	SAINT AIGNAN SUR CHER	20,50	31,80	48,30	65,00	11,10
A19	7	ESCRENNES	A71	8	SAINT AMAND	23,80	36,90	57,30	74,50	13,20
A19	7	ESCRENNES	A19	1	SAINT DENIS-LES-SENS	15,00	23,60	40,10	49,00	8,10
A19	7	ESCRENNES	A4	28	SAINT ETIENNE AU TEMPLE	31,40	49,20	82,60	107,00	18,10
A19	7	ESCRENNES	A40	4	SAINT GENIS	41,40	64,80	102,90	136,00	24,00
A19	7	ESCRENNES	A5	15	SAINT GERMAIN-LAXIS	20,20	31,60	52,80	67,20	11,40
A19	7	ESCRENNES	A26	17	SAINT GIBRIEN	30,20	47,20	79,00	102,00	17,40
A19	7	ESCRENNES	A19	4	SAINT HILAIRE LES ANDRESIS	9,00	14,90	27,10	31,10	4,90
A19	7	ESCRENNES	A40	8	SAINT MARTIN-DU-FRESNE	45,30	71,60	114,40	152,70	26,90
A19	7	ESCRENNES	A36	-	SAINT MAURICE	47,00	73,60	120,10	160,60	27,80
A19	7	ESCRENNES	A5	21	SAINT THIBAULT	20,70	32,40	54,90	70,40	11,80
A19	7	ESCRENNES	A4	29	SAINTE MENEHOULD	33,60	52,90	88,20	114,40	19,60
A19	7	ESCRENNES	A71	4	SALBRIS	13,90	21,40	32,60	44,00	7,40
A19	7	ESCRENNES	A19	3	SAVIGNY SUR CLAIRIS	9,90	16,00	29,30	34,00	5,40
A19	7	ESCRENNES	A85	13	SELLES SUR CHER	19,60	30,20	45,70	61,10	10,50
A19	7	ESCRENNES	A36	1	SEURRE	32,40	50,90	82,60	108,70	18,50
A19	7	ESCRENNES	A39	5	SOIRANS	34,00	53,00	87,40	113,70	19,90
A19	7	ESCRENNES	A26	20	SOMMESOUS	27,40	42,80	71,60	92,20	15,50
A19	7	ESCRENNES	A89	-	ST GERMAIN LES VERGNES	52,70	81,50	123,50	167,80	30,60
A19	7	ESCRENNES	A89	25	ST JULIEN / SANCY	39,60	61,70	95,20	126,90	22,90
A19	7	ESCRENNES	A40	9	SYLANS	46,00	72,50	116,00	154,80	27,20
A19	7	ESCRENNES	A26	23	THENNELIERES	22,00	34,40	56,40	72,40	12,60
A19	7	ESCRENNES	A31	5	TIL CHATEL	31,70	48,60	80,90	106,80	18,00
A19	7	ESCRENNES	A5	20	TORVILLIERS	20,20	31,60	53,10	67,50	11,40
A19	7	ESCRENNES	A6	27	TOURNUS	34,20	53,70	87,20	114,00	19,80
A19	7	ESCRENNES	A10	-	TOURS CENTRE (MONNAIE)	20,70	30,80	46,40	62,30	11,60
A19	7	ESCRENNES	A89	21	TULLE EST	50,10	77,20	117,10	156,80	28,80
A19	7	ESCRENNES	A89	20	TULLE NORD	50,90	78,60	118,00	161,80	29,20
A19	7	ESCRENNES	A6	14	URY	17,10	26,40	44,80	55,30	9,30
A19	7	ESCRENNES	A89	24	USSEL EST	42,40	66,20	101,60	136,40	24,20
A19	7	ESCRENNES	A89	23	USSEL OUEST	44,50	68,60	105,60	142,50	25,60
A19	7	ESCRENNES	A406	-	VAL DE SAONE	43,90	67,20	110,20	146,20	25,20
A19	7	ESCRENNES	A26	21	VALLEE DE L'AUBE	25,30	39,60	65,90	85,00	14,30
A19	7	ESCRENNES	A26	19	VATRY	28,00	43,40	71,70	93,70	15,70
A19	7	ESCRENNES	A85	-	VEIGNE	26,20	41,00	64,20	82,80	14,60
A19	7	ESCRENNES	A4	31	VERDUN	40,00	62,40	101,70	131,40	22,90
A19	7	ESCRENNES	A71	6	VIERZON EST	16,80	25,10	40,00	52,00	9,20
A19	7	ESCRENNES	A71	5	VIERZON NORD	16,00	24,40	39,30	51,50	8,60
A19	7	ESCRENNES	A5	23	VILLE SOUS LA FERTE	24,80	38,80	65,00	83,90	13,90
A19	7	ESCRENNES	A6	31.1	VILLEFRANCHE NORD	40,30	62,50	102,70	135,60	23,60
A19	7	ESCRENNES	A6	-	VILLEFRANCHE-LIMAS	44,20	68,80	110,70	146,90	25,50
A19	7	ESCRENNES	A6	31.2	VILLEFRANCHE-VILLE	40,90	64,00	103,50	136,60	23,90
A19	7	ESCRENNES	A19	2	VILLENEUVE-DONDAGRE	13,80	21,70	37,40	45,70	7,40
A19	7	ESCRENNES	A40	6	VIRIAT	39,70	62,20	100,30	133,30	23,70
A19	7	ESCRENNES	A40	-	VIRY	55,90	88,50	141,50	188,80	33,20
A19	7	ESCRENNES	A4	30	VOIE SACREE	37,50	58,50	94,00	122,70	21,50
A19	7	ESCRENNES	A5	19	VULAINES	18,10	27,50	46,60	58,70	9,60
A19	7	ESCRENNES	A89	26	VULCANIA-BROMONT	37,20	57,60	89,40	119,60	21,30
A85	10	ESVRES	A10	11	ALLAINVILLE	25,40	41,10	64,70	82,10	15,60
A85	10	ESVRES	A42	8	AMBERIEU EN BUGEY	71,20	109,80	175,50	231,50	40,50
A85	10	ESVRES	A39	7.1	ARLAY	65,70	101,90	164,70	215,60	36,90
A85	10	ESVRES	A10	13	ARTENAY	20,10	33,40	52,40	65,90	12,60
A85	10	ESVRES	A6	19	AUXERRE NORD	44,80	68,60	111,30	142,30	24,20
A85	10	ESVRES	A6	20	AUXERRE SUD	44,80	68,60	111,30	142,30	24,20
A85	10	ESVRES	A19	6	AUXY	28,60	44,10	71,60	90,10	15,70
A85	10	ESVRES	A6	22	AVALLON	48,60	74,90	121,70	157,20	27,00
A85	10	ESVRES	A42	6	BALAN	72,10	111,70	178,20	234,60	41,10
A85	10	ESVRES	A4	-	BARRIERE DE MONTREUIL AUX LIONS	72,50	109,60	175,60	228,30	40,60
A85	10	ESVRES	A36	5	BAUME-LES-DAMES	68,70	106,50	170,70	225,20	39,10
A85	10	ESVRES	A4	-	BEAUMONT	72,70	111,00	178,20	231,40	40,30
A85	10	ESVRES	A6	24	BEAUNE NORD	56,70	87,70	141,40	183,50	31,80
A85	10	ESVRES	A6	24.1	BEAUNE SUD	57,90	89,30	143,90	187,40	32,40
A85	10	ESVRES	A39	10	BEAUPONT	68,90	106,90	172,20	226,50	39,30
A85	10	ESVRES	A39	8	BEAUREPAIRE	66,90	103,60	166,70	219,80	37,60
A85	10	ESVRES	A40	10	BELLEGARDE	77,90	120,90	193,00	255,60	44,50
A85	10	ESVRES	A6	30	BELLEVILLE SUR SAONE	67,00	103,50	165,40	217,50	37,60
A85	10	ESVRES	A391	-	BERSAILLIN	65,50	100,60	163,30	214,00	36,80
A85	10	ESVRES	A36	4.1	BESANCON EST	66,00	103,00	165,60	218,20	37,40
A85	10	ESVRES	A36	4	BESANCON NORD	66,00	101,90	164,00	215,40	37,00
A85	10	ESVRES	A36	3	BESANCON OUEST	66,00	101,40	163,50	214,30	36,90
A85	10	ESVRES	A42	-	BEYNOST	74,50	115,60	184,00	243,20	42,80
A85	10	ESVRES	A6	23	BIERRE-LES-SEMUR	50,70	77,40	126,00	163,20	28,00
A85	10	ESVRES	A85	11	BLERE	1,60	2,70	3,60	4,50	1,10
A85	10	ESVRES	A10	17	BLOIS	23,60	37,80	58,40	74,90	14,30
A85	10	ESVRES	A40	5	BOURG NORD	67,20	104,00	165,60	218,20	38,00
A85	10	ESVRES	A40	7	BOURG SUD	68,40	106,20	169,60	223,10	39,30
A85	10	ESVRES	A71	7	BOURGES	14,80	23,90	37,40	46,30	8,80
A85	10	ESVRES	A31	9	BULGNEVILLE	60,90	93,80	150,30	197,60	33,90
A85	10	ESVRES	A6	25	CHALON NORD	60,30	93,20	148,60	194,40	33,60
A85	10	ESVRES	A6	26	CHALON SUD	60,30	93,20	148,60	194,40	33,60
A85	10	ESVRES	A4	27	CHALONS - LA VEUVE	59,00	90,80	148,10	190,10	33,00
A85	10	ESVRES	A26	22	CHARMONT	51,70	79,50	128,70	166,90	28,50
A85	10	ESVRES	A10	18	CHATEAU-RENAULT	26,30	41,20	64,00	83,00	16,10
A85	10	ESVRES	A4	20	CHATEAU-THIERRY	67,90	103,10	165,90	216,90	37,90
A85	10	ESVRES	A31	10	CHATENOIS	61,30	94,50	151,90	199,50	34,50
A85	10	ESVRES	A5	16	CHATILLON-LABORDE	47,80	73,50	118,70	153,10	26,40
A85	10	ESVRES	A5	24	CHAUMONT-SEMOUTIERS	54,10	83,20	134,70	175,40	29,90
A85	10	ESVRES	A39	6	CHOISEY	62,40	96,40	155,10	203,30	35,00
A85	10	ESVRES	A71	-	CLERMONT	33,20	51,20	82,00	108,50	19,30
A85	10	ESVRES	A4	29.1	CLERMONT EN ARGONNE	63,10	97,20	156,30	202,60	35,50
A85	10	ESVRES	A31	11	COLOMBEY-LES-BELLES	64,00	98,30	158,00	208,60	35,60
A85	10	ESVRES	A71	12.1	COMBRONDE	28,30	44,00	69,90	91,50	16,60
A85	10	ESVRES	A6	17	COURTENAY	40,40	61,90	100,90	128,10	21,80
A85	10	ESVRES	A39	-	CRIMOLOIS	61,20	94,20	152,40	198,50	34,50
A85	10	ESVRES	A79	-	DEUX-CHAISES	24,80	39,40	62,30	81,30	14,70
A85	10	ESVRES	A311	-	DIJON SUD	60,50	93,60	149,90	196,00	33,70
A85	10	ESVRES	A31	4	DIJON-ARC SUR TILLE	62,00	95,90	153,60	201,00	34,80
A85	10	ESVRES	A36	2	DOLE	62,40	96,40	155,10	203,30	35,00
A85	10	ESVRES	A4	21	DORMANS	65,30	99,60	160,50	208,60	36,60
A85	10	ESVRES	A89	22	EGLETONS	42,00	65,40	99,70	134,40	24,90
A85	10	ESVRES	A40	11	ELOISE / ANNECY	79,30	123,20	196,30	260,30	45,50
A85	10	ESVRES	A4	23	EPERNAY	62,50	95,20	154,50	199,80	34,60
A85	10	ESVRES	A19	7	ESCRENNES	24,80	38,60	60,10	76,90	13,80
A85	10	ESVRES	A40	2	FEILLENS	64,60	100,50	161,00	211,70	36,70
A85	10	ESVRES	A6	-	FLEURY-EN-BIERE	46,40	71,50	115,30	147,90	25,40
A85	10	ESVRES	A6	15	FONTAINEBLEAU	43,90	67,20	109,40	139,00	23,80
A85	10	ESVRES	A19	5	FONTENAY SUR LOING	32,10	50,70	83,90	104,70	17,80
A85	10	ESVRES	A71	9	FORET DE TRONCAIS	20,80	33,30	51,50	65,60	12,50
A85	10	ESVRES	A5	17	FORGES	45,50	69,40	112,50	144,70	24,50
A85	10	ESVRES	A4	32	FRESNES EN WOEVRE	67,60	104,30	167,60	217,30	37,90
A85	10	ESVRES	A719	-	GANNAT	28,00	43,90	68,90	90,80	16,50
A85	10	ESVRES	A36	2.1	GENDREY	63,50	98,30	158,50	208,30	35,90
A85	10	ESVRES	A71	14	GERZAT	29,70	46,90	73,00	94,90	17,70
A85	10	ESVRES	A19	-	GONDREVILLE LA FRANCHE NORD	31,40	47,90	79,30	100,50	17,30
A85	10	ESVRES	A19	-	GONDREVILLE LA FRANCHE SUD	35,70	54,30	89,60	114,50	19,90
A85	10	ESVRES	A404	-	GROISSIAT	74,90	116,20	186,00	245,80	43,00
A85	10	ESVRES	A31	-	GYE	66,20	101,30	162,10	213,90	36,80
A85	10	ESVRES	A10	12	JANVILLE (ALLAINES)	22,70	35,50	55,50	70,10	14,10
A85	10	ESVRES	A4	33	JARNY	69,20	107,00	170,30	219,20	39,00
A85	10	ESVRES	A6	18	JOIGNY	42,00	64,20	104,30	132,90	22,70
