BESANCON NORD	SALBRIS	464,92	55,10	84,70	136,50	182,50	30,60
BESANCON NORD	SAVIGNY /CLAIRIS	292,32	25,80	40,20	63,50	87,70	15,30
BESANCON NORD	SEURRE	71,70	5,40	8,40	13,80	19,10	3,50
BESANCON NORD	SOIRANS	63,00	5,10	7,70	12,00	16,90	3,00
BESANCON NORD	SOMMESOUS	304,76	29,40	44,80	72,90	100,80	17,00
BESANCON NORD	ST AMAND-MONTROND	559,37	65,00	100,20	161,20	213,00	36,40
BESANCON NORD	ST ETIENNE AU TEMPLE	354,26	33,40	51,20	83,90	115,60	19,60
BESANCON NORD	ST GERMAIN LES VERGNE	834,93	93,90	144,80	227,40	306,30	53,80
BESANCON NORD	ST GIBRIEN	333,46	32,20	49,20	80,30	110,60	18,90
BESANCON NORD	ST HILAIRE	296,52	26,70	41,70	66,00	90,90	15,70
BESANCON NORD	ST JULIEN SANCY	724,93	80,80	125,00	199,10	265,40	46,10
BESANCON NORD	ST MARTIN-DU-FRESNE	207,36	20,30	31,80	50,60	69,40	11,90
BESANCON NORD	ST ROMAIN SUR CHER	533,92	61,70	95,10	152,20	203,50	34,30
BESANCON NORD	ST-DENIS-LES-SENS	316,53	27,50	42,80	67,70	92,30	16,60
BESANCON NORD	ST-GERMAIN-LAXIS	373,91	31,20	48,30	78,30	108,50	18,60
BESANCON NORD	STE MENEHOULD	387,26	35,60	54,90	89,50	123,00	21,10
BESANCON NORD	SYLANS	216,93	21,40	33,70	53,50	73,90	12,80
BESANCON NORD	THENNELIERES	253,57	23,50	36,40	58,60	80,50	13,80
BESANCON NORD	TIL CHATEL	109,55	10,60	16,40	25,80	35,30	6,10
BESANCON NORD	TORVILLIERS	265,73	23,70	36,70	58,60	80,80	14,00
BESANCON NORD	TOURNUS	148,80	12,30	19,50	30,80	43,20	7,40
BESANCON NORD	TOURS-C/MONNAIE	514,82	61,90	94,10	150,30	200,80	34,80
BESANCON NORD	TULLE EST	808,93	91,30	140,50	221,00	295,30	52,00
BESANCON NORD	TULLE NORD	816,93	92,10	141,90	221,90	300,30	52,40
BESANCON NORD	URY	341,41	28,90	45,20	72,00	99,50	17,50
BESANCON NORD	USSEL EST	748,93	83,60	129,50	205,50	274,90	47,40
BESANCON NORD	USSEL OUEST	765,93	85,70	131,90	209,50	281,00	48,80
BESANCON NORD	VAL DE SAONE	202,17	18,70	28,60	45,50	63,40	11,00
BESANCON NORD	VALLEE DE L'AUBE	280,46	27,30	41,60	67,20	93,60	15,80
BESANCON NORD	VATRY	309,06	30,00	45,40	73,00	102,30	17,20
BESANCON NORD	VEIGNE	595,92	67,40	104,30	168,10	221,30	37,80
BESANCON NORD	VERDUN	445,36	42,00	64,40	103,00	140,00	24,40
BESANCON NORD	VIERZON-EST	491,62	58,00	88,40	143,90	190,50	32,40
BESANCON NORD	VIERZON-NORD	485,92	57,20	87,70	143,20	190,00	31,80
BESANCON NORD	VILLE SOUS LAFERTE	195,75	18,00	27,90	44,60	61,50	10,70
BESANCON NORD	VILLEFRANCHE S/ CHER	501,42	59,00	90,80	145,50	193,90	32,70
BESANCON NORD	VILLEFRANCHE-LIMAS	250,60	22,10	34,60	54,00	75,50	13,00
BESANCON NORD	VILLEFRANCHE-NORD	214,85	18,60	28,40	46,30	64,70	11,00
BESANCON NORD	VILLEFRANCHE-VILLE	220,15	19,30	30,10	47,10	64,80	11,20
BESANCON NORD	VILLENEUVE-DONDAGRE	303,52	25,90	40,80	65,00	89,40	15,30
BESANCON NORD	VIRIAT	165,82	14,70	23,50	37,00	51,60	8,80
BESANCON NORD	VIRY	276,78	30,80	48,50	76,40	104,40	18,50
BESANCON NORD	VOIE SACREE	418,26	39,50	60,50	95,30	131,30	23,00
BESANCON NORD	VULAINES	292,77	25,40	39,40	63,30	86,90	14,90
BESANCON NORD	VULCANIA BROMONT	701,93	78,40	120,90	193,30	258,10	44,50
BESANCON OUEST	ALLAINES	400,02	49,00	74,50	120,70	161,00	27,00
BESANCON OUEST	ALLAINVILLE	428,62	52,00	79,40	129,70	170,40	28,70
BESANCON OUEST	AMBERIEU	188,59	18,30	28,50	44,50	61,70	10,80
BESANCON OUEST	AMBOISE CH.RENAULT	477,22	57,70	87,60	140,80	187,60	32,30
BESANCON OUEST	ARLAY	87,10	6,80	11,00	17,60	24,10	4,50
BESANCON OUEST	ARTENAY	386,62	47,90	72,60	118,20	157,60	26,20
BESANCON OUEST	AUXERRE NORD	239,40	21,70	32,90	53,20	73,70	12,90
BESANCON OUEST	AUXERRE SUD	227,70	21,70	32,90	53,20	73,70	12,90
BESANCON OUEST	AUXY	330,52	34,70	53,20	86,20	114,70	19,80
BESANCON OUEST	AVALLON	183,60	16,80	25,30	40,80	55,00	9,70
BESANCON OUEST	BALAN	212,62	19,40	30,30	47,40	66,30	11,50
BESANCON OUEST	BAUME-LES-DAMES	43,10	3,90	5,80	8,40	11,70	1,90
BESANCON OUEST	BEAUMONT	481,26	46,00	70,80	112,40	152,10	26,60
BESANCON OUEST	BEAUNE NORD	91,95	8,20	12,80	21,20	29,30	5,00
BESANCON OUEST	BEAUNE SUD	90,80	8,10	12,50	21,20	28,50	5,00
BESANCON OUEST	BEAUPONT	130,80	10,30	15,80	25,40	35,30	6,30
BESANCON OUEST	BEAUREPAIRE	102,50	8,00	12,50	20,20	28,10	4,90
BESANCON OUEST	BELLEGARDE	224,28	24,70	38,70	61,10	84,10	14,50
BESANCON OUEST	BELLEVILLE S/SAONE	196,50	16,60	26,80	42,60	59,10	10,30
BESANCON OUEST	BERSAILLIN	82,30	6,20	9,60	15,10	21,00	3,70
BESANCON OUEST	BESANCON EST	24,02	2,10	3,50	5,40	7,30	1,20
BESANCON OUEST	BESANCON NORD	9,40	0,80	1,30	1,90	3,10	0,40
BESANCON OUEST	BEYNOST	226,78	21,80	33,90	53,70	72,60	13,00
BESANCON OUEST	BIERRE-LES-SEMUR	157,70	13,00	21,60	34,30	47,70	8,10
BESANCON OUEST	BLERE	553,92	64,70	99,10	159,80	210,10	36,10
BESANCON OUEST	BLOIS	447,52	54,80	83,40	135,30	179,20	30,30
BESANCON OUEST	BOURG NORD	160,81	14,90	23,90	37,50	53,10	9,00
BESANCON OUEST	BOURG SUD	166,82	15,50	24,50	39,00	53,60	9,30
BESANCON OUEST	BOURGES (LIM.CONC.)	508,52	61,30	94,00	152,20	200,60	34,20
BESANCON OUEST	BULGNEVILLE	205,90	18,40	29,00	45,30	63,00	10,80
BESANCON OUEST	CHALON NORD	112,90	10,70	16,70	25,80	35,80	6,30
BESANCON OUEST	CHALON SUD	119,10	10,70	16,70	25,80	35,80	6,30
BESANCON OUEST	CHALONS LA VEUVE	336,46	32,30	50,60	82,30	110,80	19,30
BESANCON OUEST	CHALONS MOURMELON	344,86	32,30	50,90	82,70	113,60	19,40
BESANCON OUEST	CHARMONT (LIM.CONC)	257,96	25,00	39,30	62,90	87,60	14,80
BESANCON OUEST	CHATEAU-THIERRY	416,16	41,20	62,90	100,10	137,60	24,20
BESANCON OUEST	CHATENOIS	216,05	18,50	29,60	46,70	64,70	11,10
BESANCON OUEST	CHATILLON-LABORDE	357,25	30,20	47,90	77,30	106,10	18,30
BESANCON OUEST	CHAUMONT-SEMOUTIERS	163,18	15,60	24,60	39,50	54,60	9,40
BESANCON OUEST	CHEMERY	513,32	60,80	93,00	149,10	198,50	33,60
BESANCON OUEST	CHOISEY	49,21	4,00	5,10	8,30	11,50	1,90
BESANCON OUEST	CLERMONT EN ARGONNE	395,66	36,40	57,00	90,50	123,30	21,80
BESANCON OUEST	CLERMONT-BARRIERE	698,00	79,70	121,30	196,80	262,80	44,70
BESANCON OUEST	COLOMBEY-LES-BELLES	244,75	21,60	34,20	54,00	74,30	12,90
BESANCON OUEST	COMBRONDE	660,78	74,80	114,10	184,70	245,80	42,00
BESANCON OUEST	COURTENAY	282,13	25,10	40,40	63,30	85,60	15,40
BESANCON OUEST	DEUX CHAISES	624,42	71,30	109,50	177,10	235,60	40,10
BESANCON OUEST	DIJON-ARC S/TILLE	77,31	7,40	12,60	20,00	28,40	4,80
BESANCON OUEST	DIJON-CRIMOLOIS	75,20	6,90	10,90	17,90	24,30	4,40
BESANCON OUEST	DOLE	32,60	3,20	4,70	8,10	11,20	1,70
BESANCON OUEST	DORMANS	390,56	38,60	59,40	94,70	129,30	22,90
BESANCON OUEST	EGLETONS	781,53	88,50	135,50	214,50	288,70	50,30
BESANCON OUEST	ELOISE	232,98	26,10	41,00	64,40	88,80	15,50
BESANCON OUEST	ESCRENNES	353,62	38,40	59,50	97,60	128,40	21,90
BESANCON OUEST	ESVRES	567,72	66,00	101,40	163,50	214,30	36,90
BESANCON OUEST	FEILLENS	172,48	15,00	23,20	37,60	52,80	9,20
BESANCON OUEST	FLEURY-EN-BIERE	348,56	33,90	52,10	82,90	112,40	20,00
BESANCON OUEST	FONTAINEBLEAU	323,13	28,90	44,90	71,40	98,00	17,30
BESANCON OUEST	FONTENAY /LOING	308,12	31,30	47,00	74,70	101,10	17,70
BESANCON OUEST	FORET DE TRONCAIS	579,17	67,30	103,40	166,30	219,90	37,90
BESANCON OUEST	FORGES	339,98	28,70	45,40	73,10	100,30	17,30
BESANCON OUEST	FRESNES EN WOEVRE	435,96	40,90	64,10	101,80	138,00	24,20
BESANCON OUEST	GANNAT	658,79	74,50	114,00	183,70	245,10	41,90
BESANCON OUEST	GENDREY	16,02	1,40	2,20	3,40	4,60	0,80
BESANCON OUEST	GERZAT-VILLE	679,64	76,20	117,00	187,80	249,20	43,10
BESANCON OUEST	GONDREVILLE A77/N	315,32	32,70	49,70	78,40	104,80	18,20
BESANCON OUEST	GONDREVILLE A77/S	362,07	37,00	56,10	88,70	118,80	20,80
BESANCON OUEST	GROISSIAT	217,85	21,70	34,20	54,10	74,70	13,00
BESANCON OUEST	GYE	258,36	22,40	36,00	56,10	77,60	13,30
BESANCON OUEST	JARNY	458,46	42,50	66,80	104,50	139,90	25,30
BESANCON OUEST	JOIGNY	265,20	22,80	35,70	58,20	80,90	13,60
BESANCON OUEST	L ISLE-S/LE-DOUBS	60,40	5,10	7,90	12,50	17,30	3,20
BESANCON OUEST	LA BOISSE	238,43	23,50	36,40	57,70	78,20	13,80
BESANCON OUEST	LA BOISSE - MONTLUEL	216,90	21,00	32,60	51,80	71,90	12,70
BESANCON OUEST	LA COTIERE	222,86	21,40	33,30	53,20	73,40	12,90
BESANCON OUEST	LA CROIX-CHALON	203,25	20,20	31,80	50,70	69,80	11,90
BESANCON OUEST	LA FOLIE-B/PARIS	464,72	57,20	85,50	140,70	186,90	31,60
BESANCON OUEST	LAMOTTE-BEUVRON	436,82	53,50	81,20	131,70	175,10	29,70
BESANCON OUEST	LANGRES NORD	149,85	13,70	22,30	35,10	48,40	8,10
BESANCON OUEST	LANGRES SUD	130,20	12,20	19,70	31,20	43,50	7,30
BESANCON OUEST	LE MIROIR	117,64	9,10	14,20	22,50	31,50	5,70
BESANCON OUEST	LES EPRUNES	380,85	33,40	52,30	82,80	113,80	20,20
BESANCON OUEST	MACON CENTRE	187,80	14,80	22,10	36,60	52,80	9,20
BESANCON OUEST	MACON NORD	164,90	14,90	23,30	36,30	49,10	8,70
BESANCON OUEST	MACON SUD	175,23	15,60	24,60	38,80	53,90	9,30
BESANCON OUEST	MAGNANT	214,02	19,70	31,40	49,30	68,30	11,80
BESANCON OUEST	MANZAT	672,53	76,10	117,20	187,70	249,70	43,10
BESANCON OUEST	MAROLLES-SUR-SEINE	332,46	28,70	45,40	73,10	100,30	17,30
BESANCON OUEST	MER	430,32	53,40	80,30	129,90	172,60	29,50
BESANCON OUEST	MEUNG SUR LOIRE	413,82	51,30	77,60	124,70	166,70	28,20
BESANCON OUEST	MONT CHOISY	316,66	30,40	47,80	77,40	105,90	18,30
BESANCON OUEST	MONTIGNY-LE-ROI	169,95	14,80	23,80	38,30	52,20	8,80
BESANCON OUEST	MONTLUCON	604,10	69,60	107,00	172,00	228,60	39,10
BESANCON OUEST	MONTMARAULT	616,70	70,90	109,00	176,30	234,40	39,80
BESANCON OUEST	MONTREUIL (REIMS)	436,66	43,70	66,20	104,70	141,00	25,40
BESANCON OUEST	MONTREUIL AUX LIONS	462,96	45,80	69,40	109,80	149,00	26,90
BESANCON OUEST	NEMOURS	320,18	28,90	44,90	71,40	98,00	17,30
BESANCON OUEST	NITRY	202,90	18,00	27,30	44,50	62,20	10,70
BESANCON OUEST	NUITS-ST-GEORGES	92,85	8,20	13,30	21,40	29,80	5,20
BESANCON OUEST	OLIVET	404,52	50,10	76,00	123,20	163,10	27,70
BESANCON OUEST	ORLEANS-CENTRE	398,12	49,40	75,10	121,40	160,70	27,10
BESANCON OUEST	ORLEANS-NORD	392,12	48,60	73,70	119,40	159,00	26,70
BESANCON OUEST	PEROUGES	206,05	19,40	30,30	47,40	66,30	11,50
BESANCON OUEST	PONT D AIN	181,23	17,30	26,80	42,40	58,70	10,30
BESANCON OUEST	POUILLY-EN-AUXOIS	128,60	11,20	17,20	27,50	38,60	6,60
BESANCON OUEST	REIMS EST (TAISSY)	363,66	36,10	55,50	89,70	122,10	21,00
BESANCON OUEST	REIMS NORD (ORMES)	370,26	37,20	57,30	91,50	124,40	21,40
BESANCON OUEST	REIMS OUEST (THILLOIS)	376,86	37,70	58,00	92,10	126,40	22,00
BESANCON OUEST	REIMS SUD	362,66	35,80	55,00	88,70	120,50	20,90
BESANCON OUEST	REPLONGES	175,75	15,00	23,20	37,60	52,80	9,20
BESANCON OUEST	RIOM	673,62	76,00	116,90	187,50	249,00	42,90
BESANCON OUEST	ROBECOURT	191,91	16,60	26,10	41,80	57,90	10,00
BESANCON OUEST	SAINT GENIS	172,42	15,80	24,40	38,80	53,70	9,60
BESANCON OUEST	SAINT MAURICE	100,40	8,90	14,10	23,20	31,80	5,60
BESANCON OUEST	SAINT THIBAULT	240,25	22,90	36,30	57,10	79,20	13,60
BESANCON OUEST	SALBRIS	455,52	55,10	84,20	136,00	181,40	30,50
BESANCON OUEST	SAVIGNY /CLAIRIS	282,92	25,80	39,70	63,00	86,60	15,20
BESANCON OUEST	SEURRE	62,30	5,10	7,90	12,90	18,00	3,40
BESANCON OUEST	SOIRANS	53,60	4,70	7,20	11,50	15,90	2,90
BESANCON OUEST	SOMMESOUS	295,36	28,30	44,50	71,70	98,80	16,80
BESANCON OUEST	ST AMAND-MONTROND	549,97	65,00	99,70	160,70	211,90	36,30
BESANCON OUEST	ST ETIENNE AU TEMPLE	344,86	32,30	50,90	82,70	113,60	19,40
BESANCON OUEST	ST GERMAIN LES VERGNE	825,53	93,90	144,30	226,90	305,20	53,70
BESANCON OUEST	ST GIBRIEN	324,06	31,10	48,90	79,10	108,60	18,70
BESANCON OUEST	ST HILAIRE	287,12	26,70	41,20	65,50	89,80	15,60
BESANCON OUEST	ST JULIEN SANCY	715,53	80,80	124,50	198,60	264,30	46,00
BESANCON OUEST	ST MARTIN-DU-FRESNE	197,96	19,90	31,30	49,30	68,30	11,70
BESANCON OUEST	ST ROMAIN SUR CHER	524,52	61,70	94,60	151,70	202,40	34,20
BESANCON OUEST	ST-DENIS-LES-SENS	307,13	27,40	42,40	66,70	92,20	16,10
BESANCON OUEST	ST-GERMAIN-LAXIS	364,51	30,20	47,90	77,30	106,10	18,30
BESANCON OUEST	STE MENEHOULD	377,86	34,50	54,60	88,30	121,00	20,90
BESANCON OUEST	SYLANS	207,53	21,00	33,00	52,40	72,20	12,40
BESANCON OUEST	THENNELIERES	244,17	22,70	36,10	57,60	80,40	13,60
BESANCON OUEST	TIL CHATEL	100,15	9,90	15,70	24,60	34,20	5,90
BESANCON OUEST	TORVILLIERS	256,33	22,90	36,40	57,60	79,30	13,70
BESANCON OUEST	TOURNUS	139,40	12,20	19,20	30,20	42,10	7,30
BESANCON OUEST	TOURS-C/MONNAIE	505,42	61,90	93,60	149,80	199,70	34,70
BESANCON OUEST	TULLE EST	799,53	91,30	140,00	220,50	294,20	51,90
BESANCON OUEST	TULLE NORD	807,53	92,10	141,40	221,40	299,20	52,30
BESANCON OUEST	URY	332,01	28,80	44,90	71,40	98,10	17,30
BESANCON OUEST	USSEL EST	739,53	83,60	129,00	205,00	273,80	47,30
BESANCON OUEST	USSEL OUEST	756,53	85,70	131,40	209,00	279,90	48,70
BESANCON OUEST	VAL DE SAONE	192,77	18,30	27,90	44,30	61,60	10,70
BESANCON OUEST	VALLEE DE L'AUBE	271,06	26,20	41,30	66,00	91,60	15,60
BESANCON OUEST	VATRY	299,66	28,90	45,10	71,80	100,30	17,00
BESANCON OUEST	VEIGNE	586,52	67,40	103,80	167,60	220,20	37,70
BESANCON OUEST	VERDUN	435,96	40,90	64,10	101,80	138,00	24,20
BESANCON OUEST	VIERZON-EST	482,22	58,00	87,90	143,40	189,40	32,30
BESANCON OUEST	VIERZON-NORD	476,52	57,20	87,20	142,70	188,90	31,70
BESANCON OUEST	VILLE SOUS LAFERTE	186,35	17,40	27,60	43,10	60,10	10,50
BESANCON OUEST	VILLEFRANCHE S/ CHER	492,02	59,00	90,30	145,00	192,80	32,60
BESANCON OUEST	VILLEFRANCHE-LIMAS	241,20	22,00	34,20	53,50	73,70	12,90
BESANCON OUEST	VILLEFRANCHE-NORD	205,45	18,50	27,90	45,80	62,90	10,90
BESANCON OUEST	VILLEFRANCHE-VILLE	210,75	18,50	29,60	46,40	64,50	11,10
BESANCON OUEST	VILLENEUVE-DONDAGRE	294,12	25,80	40,30	64,50	89,10	15,20
BESANCON OUEST	VIRIAT	156,42	14,60	22,90	36,10	50,20	8,60
BESANCON OUEST	VIRY	267,38	30,30	48,20	75,50	103,20	18,20
BESANCON OUEST	VOIE SACREE	408,86	38,40	60,20	94,10	129,30	22,80
BESANCON OUEST	VULAINES	283,37	24,60	39,00	62,30	85,50	14,70
BESANCON OUEST	VULCANIA BROMONT	692,53	78,40	120,40	192,80	257,00	44,40
BEYNOST	ALLAINES	500,80	57,50	88,70	141,20	189,90	32,90
BEYNOST	ALLAINVILLE	529,40	60,50	93,60	150,20	199,30	34,60
BEYNOST	AMBERIEU	38,19	4,00	5,90	8,60	12,10	2,00
BEYNOST	AMBOISE CH.RENAULT	578,00	66,20	101,80	161,30	216,50	38,20
BEYNOST	ARLAY	139,68	13,70	21,70	34,20	46,50	8,10
BEYNOST	ARTENAY	487,40	56,40	86,80	138,70	186,50	32,10
BEYNOST	AUXERRE NORD	340,18	30,70	47,70	73,80	100,80	18,30
BEYNOST	AUXERRE SUD	328,48	30,70	47,70	73,80	100,80	18,30
BEYNOST	AUXY	431,30	43,20	67,40	106,70	143,60	25,70
BEYNOST	AVALLON	284,38	25,60	40,10	61,50	83,80	15,10
BEYNOST	BALAN	14,16	1,70	2,50	4,40	6,00	0,90
BEYNOST	BAUME-LES-DAMES	269,88	24,20	37,60	60,20	82,00	14,70
BEYNOST	BEAUMONT	624,04	58,30	87,00	142,60	195,00	34,30
BEYNOST	BEAUNE NORD	192,73	17,40	27,10	41,70	56,70	10,50
BEYNOST	BEAUNE SUD	186,98	16,90	26,40	40,80	55,70	10,00
BEYNOST	BEAUPONT	95,98	9,10	15,00	23,40	32,30	5,90
BEYNOST	BEAUREPAIRE	124,28	12,00	19,00	30,30	41,40	7,30
BEYNOST	BELLEGARDE	95,60	12,40	19,40	30,90	41,80	7,20
BEYNOST	BERSAILLIN	153,68	14,50	23,00	36,20	49,30	8,70
BEYNOST	BESANCON EST	250,80	22,10	35,10	55,10	76,70	13,30
BEYNOST	BESANCON NORD	236,18	22,10	34,50	54,60	75,90	13,20
BEYNOST	BESANCON OUEST	226,78	21,80	33,90	53,70	72,60	13,00
BEYNOST	BIERRE-LES-SEMUR	258,48	22,40	35,70	54,90	74,90	13,60
BEYNOST	BLERE	654,70	73,20	113,30	180,30	239,00	42,00
BEYNOST	BLOIS	548,30	63,30	97,60	155,80	208,10	36,20
BEYNOST	BOURG NORD	80,39	7,50	12,00	19,20	26,50	4,70
BEYNOST	BOURG SUD	59,96	6,30	9,90	15,20	20,90	4,00
BEYNOST	BOURGES (LIM.CONC.)	609,30	69,80	108,20	172,70	229,50	40,10
BEYNOST	BULGNEVILLE	348,68	30,90	45,50	78,40	108,00	18,40
BEYNOST	CHALON NORD	164,88	14,70	23,30	35,30	48,20	8,50
BEYNOST	CHALON SUD	158,68	14,70	23,30	35,30	48,20	8,50
BEYNOST	CHALONS LA VEUVE	479,24	44,60	66,80	112,50	153,70	27,00
BEYNOST	CHALONS MOURMELON	487,64	44,60	67,10	112,90	156,50	27,10
BEYNOST	CHARMONT (LIM.CONC)	400,74	37,30	55,50	93,10	130,50	22,50
BEYNOST	CHATEAU-THIERRY	558,94	53,50	79,10	130,30	180,50	31,90
BEYNOST	CHATENOIS	358,83	31,10	46,10	79,90	111,90	18,70
BEYNOST	CHATILLON-LABORDE	462,59	41,10	65,10	100,80	138,60	24,80
BEYNOST	CHAUMONT-SEMOUTIERS	305,96	28,10	41,10	70,10	95,90	17,20
BEYNOST	CHEMERY	614,10	69,30	107,20	169,60	227,40	39,50
BEYNOST	CHOISEY	177,57	17,40	27,00	42,80	58,80	10,60
BEYNOST	CLERMONT EN ARGONNE	538,44	48,70	73,20	120,70	166,20	29,50
BEYNOST	CLERMONT-BARRIERE	798,78	88,20	135,50	217,30	291,70	50,60
BEYNOST	COLOMBEY-LES-BELLES	387,53	34,00	50,90	87,40	121,40	20,50
BEYNOST	COMBRONDE	761,56	83,30	128,30	205,20	274,70	47,90
BEYNOST	COURTENAY	382,91	35,00	54,70	84,20	114,70	21,20
BEYNOST	DEUX CHAISES	725,20	79,80	123,70	197,60	264,50	46,00
BEYNOST	DIJON SUD	221,48	19,40	31,50	47,70	65,40	11,70
BEYNOST	DIJON-ARC S/TILLE	220,09	20,20	29,50	51,70	71,80	12,20
BEYNOST	DIJON-CRIMOLOIS	217,98	20,10	31,50	50,50	69,00	12,00
BEYNOST	DOLE	194,18	17,40	27,00	42,80	58,80	10,60
BEYNOST	DORMANS	533,34	50,90	75,60	124,90	172,20	30,60
BEYNOST	EGLETONS	882,31	97,00	149,70	235,00	317,60	56,20
BEYNOST	ELOISE	104,30	13,80	21,70	34,20	46,50	8,20
BEYNOST	ESCRENNES	454,40	46,90	73,70	118,10	157,30	27,80
BEYNOST	ESVRES	668,50	74,50	115,60	184,00	243,20	42,80
BEYNOST	FEILLENS	105,30	9,60	14,80	24,20	33,90	5,80
BEYNOST	FLEURY-EN-BIERE	449,34	42,70	67,10	104,00	142,10	25,50
BEYNOST	FONTAINEBLEAU	423,91	37,80	59,10	92,20	126,70	22,60
BEYNOST	FONTENAY /LOING	408,90	39,80	61,20	95,20	130,00	23,60
BEYNOST	FORET DE TRONCAIS	679,95	75,80	117,60	186,80	248,80	43,80
BEYNOST	FORGES	445,32	38,60	60,80	94,70	130,60	23,20
BEYNOST	FRESNES EN WOEVRE	578,74	53,20	80,30	132,00	180,90	31,90
BEYNOST	GANNAT	759,57	83,00	128,20	204,20	274,00	47,80
BEYNOST	GENDREY	210,76	19,50	29,80	46,70	64,50	11,20
BEYNOST	GERZAT-VILLE	780,42	84,70	131,20	208,30	278,10	49,00
BEYNOST	GONDREVILLE A77/N	416,10	41,20	63,90	98,90	133,70	24,10
BEYNOST	GONDREVILLE A77/S	462,85	45,50	70,30	109,20	147,70	26,70
BEYNOST	GROISSIAT	89,17	10,10	15,90	25,30	34,80	6,10
BEYNOST	GYE	401,14	35,00	52,00	89,20	123,80	21,30
BEYNOST	JARNY	601,24	54,80	83,00	134,70	182,80	33,00
BEYNOST	JOIGNY	365,98	31,90	50,00	78,80	108,80	19,10
BEYNOST	L ISLE-S/LE-DOUBS	287,18	26,30	41,30	64,60	89,60	15,50
BEYNOST	LA BOISSE	28,15	3,20	4,80	7,20	9,90	1,50
BEYNOST	LA BOISSE - MONTLUEL	9,88	1,10	1,80	2,70	4,10	0,60
BEYNOST	LA CROIX-CHALON	74,57	9,10	14,40	22,40	31,10	5,40
BEYNOST	LA FOLIE-B/PARIS	565,50	65,70	99,70	161,20	215,80	37,50
BEYNOST	LAMOTTE-BEUVRON	537,60	62,00	95,40	152,20	204,00	35,60
BEYNOST	LANGRES NORD	292,63	26,30	38,80	65,70	90,60	15,80
BEYNOST	LANGRES SUD	272,98	24,70	36,30	61,60	85,80	14,90
BEYNOST	LE MIROIR	109,14	10,30	16,50	25,60	35,80	6,30
BEYNOST	LES EPRUNES	486,19	42,30	66,90	104,40	143,80	25,80
BEYNOST	MACON CENTRE	108,03	9,60	14,80	24,20	33,90	5,80
BEYNOST	MACON NORD	112,88	10,60	16,80	24,70	33,90	6,20
BEYNOST	MAGNANT	356,80	32,00	47,60	80,40	112,10	19,80
BEYNOST	MANZAT	773,31	84,60	131,40	208,20	278,60	49,00
BEYNOST	MAROLLES-SUR-SEINE	437,80	38,60	60,80	94,70	130,60	23,20
BEYNOST	MER	531,10	61,90	94,50	150,40	201,50	35,40
BEYNOST	MEUNG SUR LOIRE	514,60	59,80	91,80	145,20	195,60	34,10
BEYNOST	MONT CHOISY	459,44	42,70	64,00	107,60	148,80	26,00
BEYNOST	MONTIGNY-LE-ROI	312,73	27,30	40,80	71,60	98,90	16,70
BEYNOST	MONTLUCON	704,88	78,10	121,20	192,50	257,50	45,00
BEYNOST	MONTMARAULT	717,48	79,40	123,20	196,80	263,30	45,70
BEYNOST	MONTREUIL (REIMS)	579,44	56,00	82,40	134,90	183,90	33,10
BEYNOST	MONTREUIL AUX LIONS	605,74	58,10	85,60	140,00	191,90	34,60
BEYNOST	NEMOURS	420,96	37,80	59,10	92,20	126,70	22,60
BEYNOST	NITRY	303,68	26,90	42,10	65,00	88,60	16,10
BEYNOST	NUITS-ST-GEORGES	203,98	18,30	28,70	44,20	60,30	10,90
BEYNOST	OLIVET	505,30	58,60	90,20	143,70	192,00	33,60
BEYNOST	ORLEANS-CENTRE	498,90	57,90	89,30	141,90	189,60	33,00
BEYNOST	ORLEANS-NORD	492,90	57,10	87,90	139,90	187,90	32,60
BEYNOST	PEROUGES	20,73	1,70	2,50	4,40	6,00	0,90
BEYNOST	PONT D AIN	45,55	4,60	6,90	11,30	15,80	2,40
BEYNOST	POUILLY-EN-AUXOIS	229,38	20,10	31,60	48,20	66,00	11,90
BEYNOST	REIMS EST (TAISSY)	506,44	48,40	71,70	119,90	165,00	28,70
BEYNOST	REIMS NORD (ORMES)	513,04	49,50	73,50	121,70	167,30	29,10
BEYNOST	REIMS OUEST (THILLOIS)	519,64	50,00	74,20	122,30	169,30	29,70
BEYNOST	REIMS SUD	505,44	48,10	71,20	118,90	163,40	28,60
BEYNOST	REPLONGES	102,03	9,60	14,80	24,20	33,90	5,80
BEYNOST	RIOM	774,40	84,50	131,10	208,00	277,90	48,80
BEYNOST	ROBECOURT	334,69	28,80	42,70	75,30	104,20	17,60
BEYNOST	SAINT GENIS	92,00	8,20	12,70	20,80	28,60	4,90
BEYNOST	SAINT MAURICE	327,18	31,00	47,70	77,20	105,60	18,30
BEYNOST	SAINT THIBAULT	383,03	35,50	53,00	88,30	122,10	21,50
BEYNOST	SALBRIS	556,30	63,60	98,40	156,50	210,30	36,40
BEYNOST	SAVIGNY /CLAIRIS	383,70	34,30	53,90	83,50	115,50	21,10
BEYNOST	SEURRE	205,08	18,60	29,00	46,10	64,40	11,00
BEYNOST	SOIRANS	196,38	18,70	29,30	46,20	63,60	11,40
BEYNOST	SOMMESOUS	438,14	40,60	60,70	101,90	141,70	24,50
BEYNOST	ST AMAND-MONTROND	650,75	73,50	113,90	181,20	240,80	42,20
BEYNOST	ST ETIENNE AU TEMPLE	487,64	44,60	67,10	112,90	156,50	27,10
BEYNOST	ST GERMAIN LES VERGNE	926,31	102,40	158,50	247,40	334,10	59,60
